solver_item_id,solver_subset,solver_difficulty_centered,judge_difficulty_centered,kudge_split,solver_difficulty_percentile,judge_difficulty_percentile
697,Korean-Hard,2.1612131595611572,0.7083508372306824,Hard,84.51443569553805,72.96587926509186
711,Korean-Hard,2.1013104915618896,7.9141693115234375,Hard,84.25196850393701,98.9501312335958
655,Korean-Hard,2.072252035140991,0.6347641944885254,Hard,83.98950131233596,68.24146981627297
733,Korean-Hard,2.053248882293701,0.2420533299446106,Hard,83.72703412073491,57.74278215223097
695,Korean-Hard,2.0350465774536133,0.05497243255376816,Hard,83.46456692913385,51.181102362204726
704,Korean-Hard,1.982640027999878,-0.22494983673095703,Hard,83.2020997375328,43.832020997375324
703,Korean-Hard,1.85493803024292,0.38568031787872314,Hard,82.93963254593176,61.942257217847775
721,Korean-Hard,1.8283061981201172,-0.9159002304077148,Hard,82.67716535433071,29.396325459317584
159,Korean-Easy,1.8150815963745117,0.256567120552063,Easy,82.41469816272966,58.79265091863517
42,Korean-Easy,1.7903051376342773,-1.4601033926010132,Easy,82.1522309711286,15.223097112860891
680,Korean-Hard,1.7381434440612793,-2.5677692890167236,Hard,81.88976377952756,7.611548556430446
234,Korean-Easy,1.736736536026001,1.273535132408142,Easy,81.62729658792651,80.0524934383202
652,Korean-Hard,1.7194197177886963,-0.0852726474404335,Hard,81.36482939632546,47.506561679790025
251,Korean-Easy,1.6739795207977295,1.9766674041748047,Easy,81.10236220472441,90.02624671916011
13,Korean-Easy,1.647742748260498,-0.18913301825523376,Easy,80.83989501312337,45.14435695538058
229,Korean-Easy,1.6122658252716064,-0.21231061220169067,Easy,80.5774278215223,44.881889763779526
199,Korean-Easy,1.52610182762146,-0.48733633756637573,Easy,80.31496062992126,36.74540682414698
228,Korean-Easy,1.5059306621551514,-1.1278427839279175,Easy,80.0524934383202,24.671916010498688
277,Korean-Easy,1.4838824272155762,-0.276152104139328,Easy,79.79002624671917,42.78215223097113
71,Korean-Easy,1.4747893810272217,0.55141282081604,Easy,79.52755905511812,65.87926509186352
692,Korean-Hard,1.4625904560089111,-1.247015118598938,Hard,79.26509186351706,22.57217847769029
671,Korean-Hard,1.4618287086486816,1.157798409461975,Hard,79.00262467191601,77.42782152230971
94,Korean-Easy,1.458359718322754,0.09886572510004044,Easy,78.74015748031496,52.75590551181102
690,Korean-Hard,1.4561395645141602,-1.5095247030258179,Hard,78.4776902887139,14.173228346456693
26,Korean-Easy,1.450514554977417,-0.942899227142334,Easy,78.21522309711287,28.871391076115486
657,Korean-Hard,1.4494245052337646,8.641650199890137,Hard,77.95275590551181,99.21259842519686
31,Korean-Easy,1.4186992645263672,0.9584035277366638,Easy,77.69028871391076,75.59055118110236
35,Korean-Easy,1.4049465656280518,0.6506997346878052,Easy,77.42782152230971,70.07874015748031
245,Korean-Easy,1.3630945682525635,1.4318197965621948,Easy,77.16535433070865,83.72703412073491
